code,sp,dbh,h,hval,project
CAM_H5,Qpyr,27,18.8,field,camarate
CAM_H5,Qpyr,28.7,17.1,field,camarate
CAM_H5,Qpyr,24.1,19,field,camarate
CAM_H5,Qpyr,41,17.7,field,camarate
A-1,Qpyr,25,NA,est,obsnev_sjer
A-1,Qpyr,25,NA,est,obsnev_sjer
A-1,Qpyr,13,NA,est,obsnev_sjer
A-1,Qpyr,25,NA,est,obsnev_sjer
A-1,Qpyr,12,NA,est,obsnev_sjer
A-1,Qpyr,29,NA,est,obsnev_sjer
A-1,Qpyr,17,NA,est,obsnev_sjer
A-1,Qpyr,23,NA,est,obsnev_sjer
A-1,Qpyr,12,NA,est,obsnev_sjer
A-1,Qpyr,11,NA,est,obsnev_sjer
A-1,Qpyr,18,NA,est,obsnev_sjer
A-1,Qpyr,17,NA,est,obsnev_sjer
A-1,Qpyr,18,NA,est,obsnev_sjer
A-1,Qpyr,20,NA,est,obsnev_sjer
A-1,Qpyr,23,NA,est,obsnev_sjer
A-1,Qpyr,19,NA,est,obsnev_sjer
A-1,Qpyr,19,NA,est,obsnev_sjer
A-1,Qpyr,22,NA,est,obsnev_sjer
A-1,Qpyr,13,NA,est,obsnev_sjer
A-1,Qpyr,20,NA,est,obsnev_sjer
A-1,Qpyr,24,NA,est,obsnev_sjer
A-1,Qpyr,16,NA,est,obsnev_sjer
A-1,Qpyr,16,NA,est,obsnev_sjer
A-1,Qpyr,19,NA,est,obsnev_sjer
A-1,Qpyr,18,NA,est,obsnev_sjer
A-1,Qpyr,19,NA,est,obsnev_sjer
A-1,Qpyr,25,NA,est,obsnev_sjer
A-1,Qpyr,18,NA,est,obsnev_sjer
A-1,Qpyr,22,NA,est,obsnev_sjer
A-1,Qpyr,13,NA,est,obsnev_sjer
A-1,Qpyr,24,NA,est,obsnev_sjer
A-1,Qpyr,29,NA,est,obsnev_sjer
A-1,Qpyr,22,NA,est,obsnev_sjer
A-1,Qpyr,24,NA,est,obsnev_sjer
A-1,Qpyr,21,NA,est,obsnev_sjer
A-1,Qpyr,28,NA,est,obsnev_sjer
A-1,Qpyr,30,NA,est,obsnev_sjer
A-1,Qpyr,23,NA,est,obsnev_sjer
A-1,Qpyr,11,NA,est,obsnev_sjer
A-1,Qpyr,16,NA,est,obsnev_sjer
A-1,Qpyr,27,NA,est,obsnev_sjer
A-1,Qpyr,19,NA,est,obsnev_sjer
A-1,Qpyr,25,NA,est,obsnev_sjer
A-1,Qpyr,18,NA,est,obsnev_sjer
A-1,Qpyr,19,NA,est,obsnev_sjer
A-1,Qpyr,23,NA,est,obsnev_sjer
A-1,Qpyr,26,NA,est,obsnev_sjer
A-1,Qpyr,34,NA,est,obsnev_sjer
A-2,Qpyr,36,NA,est,obsnev_sjer
A-2,Qpyr,25,NA,est,obsnev_sjer
A-2,Qpyr,16,NA,est,obsnev_sjer
A-2,Qpyr,11,NA,est,obsnev_sjer
A-2,Qpyr,28,NA,est,obsnev_sjer
A-2,Qpyr,15,NA,est,obsnev_sjer
A-2,Qpyr,8,NA,est,obsnev_sjer
A-2,Qpyr,18,NA,est,obsnev_sjer
A-2,Qpyr,10,NA,est,obsnev_sjer
A-2,Qpyr,26,NA,est,obsnev_sjer
A-2,Qpyr,14,NA,est,obsnev_sjer
A-2,Qpyr,15,NA,est,obsnev_sjer
A-2,Qpyr,23,NA,est,obsnev_sjer
A-2,Qpyr,17,NA,est,obsnev_sjer
A-2,Qpyr,14,NA,est,obsnev_sjer
A-2,Qpyr,18,NA,est,obsnev_sjer
A-2,Qpyr,13,NA,est,obsnev_sjer
A-2,Qpyr,18,NA,est,obsnev_sjer
A-2,Qpyr,15,NA,est,obsnev_sjer
A-2,Qpyr,15,NA,est,obsnev_sjer
A-2,Qpyr,21,NA,est,obsnev_sjer
A-2,Qpyr,12,NA,est,obsnev_sjer
A-2,Qpyr,16,NA,est,obsnev_sjer
A-2,Qpyr,15,NA,est,obsnev_sjer
A-2,Qpyr,10,NA,est,obsnev_sjer
A-2,Qpyr,17,NA,est,obsnev_sjer
A-2,Qpyr,8,NA,est,obsnev_sjer
A-2,Qpyr,13,NA,est,obsnev_sjer
A-2,Qpyr,23,NA,est,obsnev_sjer
A-2,Qpyr,19,NA,est,obsnev_sjer
A-2,Qpyr,14,NA,est,obsnev_sjer
A-2,Qpyr,17,NA,est,obsnev_sjer
A-2,Qpyr,17,NA,est,obsnev_sjer
A-2,Qpyr,9,NA,est,obsnev_sjer
A-2,Qpyr,16,NA,est,obsnev_sjer
A-2,Qpyr,16,NA,est,obsnev_sjer
A-2,Qpyr,20,NA,est,obsnev_sjer
A-2,Qpyr,14,NA,est,obsnev_sjer
A-3,Qpyr,19,NA,est,obsnev_sjer
A-3,Qpyr,23,NA,est,obsnev_sjer
A-3,Qpyr,17,NA,est,obsnev_sjer
A-3,Qpyr,12,NA,est,obsnev_sjer
A-3,Qpyr,10,NA,est,obsnev_sjer
A-3,Qpyr,10,NA,est,obsnev_sjer
A-3,Qpyr,9,NA,est,obsnev_sjer
A-3,Qpyr,20,NA,est,obsnev_sjer
A-3,Qpyr,21,NA,est,obsnev_sjer
A-3,Qpyr,16,NA,est,obsnev_sjer
A-3,Qpyr,25,NA,est,obsnev_sjer
A-3,Qpyr,16,NA,est,obsnev_sjer
A-3,Qpyr,32,NA,est,obsnev_sjer
A-3,Qpyr,27,NA,est,obsnev_sjer
A-3,Qpyr,20,NA,est,obsnev_sjer
A-3,Qpyr,17,NA,est,obsnev_sjer
A-3,Qpyr,26,NA,est,obsnev_sjer
A-3,Qpyr,23,NA,est,obsnev_sjer
A-3,Qpyr,17,NA,est,obsnev_sjer
A-3,Qpyr,18,NA,est,obsnev_sjer
A-3,Qpyr,11,NA,est,obsnev_sjer
A-3,Qpyr,21,NA,est,obsnev_sjer
A-3,Qpyr,18,NA,est,obsnev_sjer
A-3,Qpyr,18,NA,est,obsnev_sjer
A-3,Qpyr,24,NA,est,obsnev_sjer
A-3,Qpyr,16,NA,est,obsnev_sjer
A-3,Qpyr,11,NA,est,obsnev_sjer
A-3,Qpyr,12,NA,est,obsnev_sjer
A-3,Qpyr,23,NA,est,obsnev_sjer
A-3,Qpyr,18,NA,est,obsnev_sjer
A-3,Qpyr,9,NA,est,obsnev_sjer
A-3,Qpyr,24,NA,est,obsnev_sjer
A-3,Qpyr,16,NA,est,obsnev_sjer
A-3,Qpyr,17,NA,est,obsnev_sjer
A-3,Qpyr,8,NA,est,obsnev_sjer
A-3,Qpyr,10,NA,est,obsnev_sjer
A-3,Qpyr,13,NA,est,obsnev_sjer
A-3,Qpyr,8,NA,est,obsnev_sjer
A-3,Qpyr,20,NA,est,obsnev_sjer
B-1,Qpyr,10,NA,est,obsnev_sjer
B-1,Qpyr,10,NA,est,obsnev_sjer
B-1,Qpyr,8,NA,est,obsnev_sjer
B-1,Qpyr,16,NA,est,obsnev_sjer
B-1,Qpyr,12,NA,est,obsnev_sjer
B-1,Qpyr,8,NA,est,obsnev_sjer
B-1,Qpyr,9,NA,est,obsnev_sjer
B-1,Qpyr,11,NA,est,obsnev_sjer
B-1,Qpyr,10,NA,est,obsnev_sjer
B-1,Qpyr,8,NA,est,obsnev_sjer
B-1,Qpyr,13,NA,est,obsnev_sjer
B-1,Qpyr,9,NA,est,obsnev_sjer
B-1,Qpyr,8,NA,est,obsnev_sjer
B-1,Qpyr,11,NA,est,obsnev_sjer
B-1,Qpyr,14,NA,est,obsnev_sjer
B-1,Qpyr,8,NA,est,obsnev_sjer
B-1,Qpyr,8,NA,est,obsnev_sjer
B-1,Qpyr,10,NA,est,obsnev_sjer
B-1,Qpyr,11,NA,est,obsnev_sjer
B-1,Qpyr,10,NA,est,obsnev_sjer
B-1,Qpyr,8,NA,est,obsnev_sjer
B-1,Qpyr,16,NA,est,obsnev_sjer
B-1,Qpyr,13,NA,est,obsnev_sjer
B-1,Qpyr,9,NA,est,obsnev_sjer
B-1,Qpyr,10,NA,est,obsnev_sjer
B-1,Qpyr,8,NA,est,obsnev_sjer
B-1,Qpyr,12,NA,est,obsnev_sjer
B-1,Qpyr,8,NA,est,obsnev_sjer
B-1,Qpyr,10,NA,est,obsnev_sjer
B-1,Qpyr,10,NA,est,obsnev_sjer
B-2,Qpyr,11,NA,est,obsnev_sjer
B-2,Qpyr,11,NA,est,obsnev_sjer
B-2,Qpyr,16,NA,est,obsnev_sjer
B-2,Qpyr,16,NA,est,obsnev_sjer
B-2,Qpyr,10,NA,est,obsnev_sjer
B-2,Qpyr,10,NA,est,obsnev_sjer
B-2,Qpyr,11,NA,est,obsnev_sjer
B-2,Qpyr,19,NA,est,obsnev_sjer
B-2,Qpyr,17,NA,est,obsnev_sjer
B-2,Qpyr,17,NA,est,obsnev_sjer
B-2,Qpyr,12,NA,est,obsnev_sjer
B-2,Qpyr,20,NA,est,obsnev_sjer
B-2,Qpyr,12,NA,est,obsnev_sjer
B-2,Qpyr,17,NA,est,obsnev_sjer
B-2,Qpyr,14,NA,est,obsnev_sjer
B-2,Qpyr,10,NA,est,obsnev_sjer
B-2,Qpyr,19,NA,est,obsnev_sjer
B-2,Qpyr,19,NA,est,obsnev_sjer
B-2,Qpyr,15,NA,est,obsnev_sjer
B-2,Qpyr,11,NA,est,obsnev_sjer
B-2,Qpyr,17,NA,est,obsnev_sjer
B-2,Qpyr,15,NA,est,obsnev_sjer
B-2,Qpyr,18,NA,est,obsnev_sjer
B-2,Qpyr,9,NA,est,obsnev_sjer
B-2,Qpyr,8,NA,est,obsnev_sjer
B-2,Qpyr,20,NA,est,obsnev_sjer
B-2,Qpyr,8,NA,est,obsnev_sjer
B-2,Qpyr,20,NA,est,obsnev_sjer
B-2,Qpyr,13,NA,est,obsnev_sjer
B-2,Qpyr,18,NA,est,obsnev_sjer
B-2,Qpyr,15,NA,est,obsnev_sjer
B-2,Qpyr,15,NA,est,obsnev_sjer
B-2,Qpyr,12,NA,est,obsnev_sjer
B-2,Qpyr,17,NA,est,obsnev_sjer
B-2,Qpyr,13,NA,est,obsnev_sjer
B-2,Qpyr,13,NA,est,obsnev_sjer
B-2,Qpyr,10,NA,est,obsnev_sjer
B-2,Qpyr,13,NA,est,obsnev_sjer
B-2,Qpyr,38,NA,est,obsnev_sjer
B-2,Qpyr,18,NA,est,obsnev_sjer
B-2,Qpyr,8,NA,est,obsnev_sjer
B-2,Qpyr,20,NA,est,obsnev_sjer
B-2,Qpyr,14,NA,est,obsnev_sjer
B-2,Qpyr,21,NA,est,obsnev_sjer
B-2,Qpyr,23,NA,est,obsnev_sjer
B-2,Qpyr,14,NA,est,obsnev_sjer
B-2,Qpyr,12,NA,est,obsnev_sjer
B-2,Qpyr,15,NA,est,obsnev_sjer
B-2,Qpyr,21,NA,est,obsnev_sjer
B-2,Qpyr,8,NA,est,obsnev_sjer
B-2,Qpyr,10,NA,est,obsnev_sjer
B-2,Qpyr,26,NA,est,obsnev_sjer
B-3,Qpyr,22,NA,est,obsnev_sjer
B-3,Qpyr,18,NA,est,obsnev_sjer
B-3,Qpyr,27,NA,est,obsnev_sjer
B-3,Qpyr,24,NA,est,obsnev_sjer
B-3,Qpyr,10,NA,est,obsnev_sjer
B-3,Qpyr,17,NA,est,obsnev_sjer
B-3,Qpyr,15,NA,est,obsnev_sjer
B-3,Qpyr,18,NA,est,obsnev_sjer
B-3,Qpyr,11,NA,est,obsnev_sjer
B-3,Qpyr,19,NA,est,obsnev_sjer
B-3,Qpyr,18,NA,est,obsnev_sjer
B-3,Qpyr,16,NA,est,obsnev_sjer
B-3,Qpyr,14,NA,est,obsnev_sjer
B-3,Qpyr,16,NA,est,obsnev_sjer
B-3,Qpyr,11,NA,est,obsnev_sjer
B-3,Qpyr,17,NA,est,obsnev_sjer
B-3,Qpyr,17,NA,est,obsnev_sjer
B-3,Qpyr,19,NA,est,obsnev_sjer
B-3,Qpyr,8,NA,est,obsnev_sjer
B-3,Qpyr,19,NA,est,obsnev_sjer
C-1,Qpyr,12,NA,est,obsnev_sjer
C-1,Qpyr,20,NA,est,obsnev_sjer
C-1,Qpyr,12,NA,est,obsnev_sjer
C-1,Qpyr,11,NA,est,obsnev_sjer
C-1,Qpyr,8,NA,est,obsnev_sjer
C-1,Qpyr,15,NA,est,obsnev_sjer
C-1,Qpyr,15,NA,est,obsnev_sjer
C-1,Qpyr,8,NA,est,obsnev_sjer
C-1,Qpyr,13,NA,est,obsnev_sjer
C-1,Qpyr,10,NA,est,obsnev_sjer
C-1,Qpyr,17,NA,est,obsnev_sjer
C-1,Qpyr,14,NA,est,obsnev_sjer
C-1,Qpyr,10,NA,est,obsnev_sjer
C-1,Qpyr,16,NA,est,obsnev_sjer
C-1,Qpyr,15,NA,est,obsnev_sjer
C-1,Qpyr,12,NA,est,obsnev_sjer
C-1,Qpyr,22,NA,est,obsnev_sjer
C-1,Qpyr,23,NA,est,obsnev_sjer
C-1,Qpyr,20,NA,est,obsnev_sjer
C-1,Qpyr,13,NA,est,obsnev_sjer
C-1,Qpyr,11,NA,est,obsnev_sjer
C-1,Qpyr,14,NA,est,obsnev_sjer
C-1,Qpyr,14,NA,est,obsnev_sjer
C-1,Qpyr,12,NA,est,obsnev_sjer
C-1,Qpyr,14,NA,est,obsnev_sjer
C-1,Qpyr,8,NA,est,obsnev_sjer
C-1,Qpyr,14,NA,est,obsnev_sjer
C-1,Qpyr,11,NA,est,obsnev_sjer
C-1,Qpyr,16,NA,est,obsnev_sjer
C-1,Qpyr,13,NA,est,obsnev_sjer
C-1,Qpyr,10,NA,est,obsnev_sjer
C-1,Qpyr,12,NA,est,obsnev_sjer
C-1,Qpyr,16,NA,est,obsnev_sjer
C-1,Qpyr,13,NA,est,obsnev_sjer
C-1,Qpyr,15,NA,est,obsnev_sjer
C-1,Qpyr,11,NA,est,obsnev_sjer
C-1,Qpyr,27,NA,est,obsnev_sjer
C-1,Qpyr,21,NA,est,obsnev_sjer
C-1,Qpyr,23,NA,est,obsnev_sjer
C-1,Qpyr,24,NA,est,obsnev_sjer
C-1,Qpyr,10,NA,est,obsnev_sjer
C-1,Qpyr,14,NA,est,obsnev_sjer
C-1,Qpyr,11,NA,est,obsnev_sjer
C-1,Qpyr,19,NA,est,obsnev_sjer
C-1,Qpyr,17,NA,est,obsnev_sjer
C-1,Qpyr,10,NA,est,obsnev_sjer
C-1,Qpyr,8,NA,est,obsnev_sjer
C-1,Qpyr,18,NA,est,obsnev_sjer
C-1,Qpyr,24,NA,est,obsnev_sjer
C-1,Qpyr,21,NA,est,obsnev_sjer
C-1,Qpyr,15,NA,est,obsnev_sjer
C-1,Qpyr,14,NA,est,obsnev_sjer
C-1,Qpyr,23,NA,est,obsnev_sjer
C-2,Qpyr,16,NA,est,obsnev_sjer
C-2,Qpyr,38,NA,est,obsnev_sjer
C-2,Qpyr,17,NA,est,obsnev_sjer
C-2,Qpyr,24,NA,est,obsnev_sjer
C-2,Qpyr,15,NA,est,obsnev_sjer
C-2,Qpyr,19,NA,est,obsnev_sjer
C-2,Qpyr,14,NA,est,obsnev_sjer
C-2,Qpyr,24,NA,est,obsnev_sjer
C-2,Qpyr,13,NA,est,obsnev_sjer
C-2,Qpyr,23,NA,est,obsnev_sjer
C-2,Qpyr,21,NA,est,obsnev_sjer
C-2,Qpyr,25,NA,est,obsnev_sjer
C-2,Qpyr,19,NA,est,obsnev_sjer
C-2,Qpyr,21,NA,est,obsnev_sjer
C-2,Qpyr,31,NA,est,obsnev_sjer
C-2,Qpyr,25,NA,est,obsnev_sjer
C-2,Qpyr,27,NA,est,obsnev_sjer
C-2,Qpyr,27,NA,est,obsnev_sjer
C-2,Qpyr,10,NA,est,obsnev_sjer
C-2,Qpyr,20,NA,est,obsnev_sjer
C-2,Qpyr,11,NA,est,obsnev_sjer
C-2,Qpyr,25,NA,est,obsnev_sjer
C-2,Qpyr,26,NA,est,obsnev_sjer
C-3,Qpyr,16,NA,est,obsnev_sjer
C-3,Qpyr,17,NA,est,obsnev_sjer
C-3,Qpyr,13,NA,est,obsnev_sjer
C-3,Qpyr,21,NA,est,obsnev_sjer
C-3,Qpyr,27,NA,est,obsnev_sjer
C-3,Qpyr,29,NA,est,obsnev_sjer
C-3,Qpyr,24,NA,est,obsnev_sjer
C-3,Qpyr,26,NA,est,obsnev_sjer
C-3,Qpyr,18,NA,est,obsnev_sjer
C-3,Qpyr,12,NA,est,obsnev_sjer
C-3,Qpyr,16,NA,est,obsnev_sjer
C-3,Qpyr,20,NA,est,obsnev_sjer
C-3,Qpyr,8,NA,est,obsnev_sjer
C-3,Qpyr,8,NA,est,obsnev_sjer
C-3,Qpyr,13,NA,est,obsnev_sjer
C-3,Qpyr,24,NA,est,obsnev_sjer
C-3,Qpyr,11,NA,est,obsnev_sjer
C-3,Qpyr,10,NA,est,obsnev_sjer
C-3,Qpyr,17,NA,est,obsnev_sjer
C-3,Qpyr,10,NA,est,obsnev_sjer
C-3,Qpyr,9,NA,est,obsnev_sjer
C-3,Qpyr,12,NA,est,obsnev_sjer
C-3,Qpyr,14,NA,est,obsnev_sjer
C-3,Qpyr,21,NA,est,obsnev_sjer
C-3,Qpyr,20,NA,est,obsnev_sjer
C-3,Qpyr,24,NA,est,obsnev_sjer
C-3,Qpyr,15,NA,est,obsnev_sjer
C-3,Qpyr,13,NA,est,obsnev_sjer
C-3,Qpyr,26,NA,est,obsnev_sjer
C-3,Qpyr,17,NA,est,obsnev_sjer
C-3,Qpyr,19,NA,est,obsnev_sjer
C-3,Qpyr,25,NA,est,obsnev_sjer
C-3,Qpyr,21,NA,est,obsnev_sjer
A-1,Qpyr,24,18.3,field,obsnev_sjer
A-1,Qpyr,30,15.6,field,obsnev_sjer
A-1,Qpyr,20,15.3,field,obsnev_sjer
A-1,Qpyr,20,16,field,obsnev_sjer
A-1,Qpyr,20,16,field,obsnev_sjer
A-1,Qpyr,20,16.5,field,obsnev_sjer
A-1,Qpyr,21,15,field,obsnev_sjer
A-1,Qpyr,19,13,field,obsnev_sjer
A-1,Qpyr,25,18.01,field,obsnev_sjer
A-1,Qpyr,24,18.5,field,obsnev_sjer
A-2,Qpyr,26,14.6,field,obsnev_sjer
A-2,Qpyr,19,13.2,field,obsnev_sjer
A-2,Qpyr,20,10,field,obsnev_sjer
A-2,Qpyr,21,10.7,field,obsnev_sjer
A-2,Qpyr,18,7.6,field,obsnev_sjer
A-2,Qpyr,15,9.1,field,obsnev_sjer
A-2,Qpyr,18,9,field,obsnev_sjer
A-2,Qpyr,20,11.5,field,obsnev_sjer
A-2,Qpyr,16,9,field,obsnev_sjer
A-2,Qpyr,28,12.2,field,obsnev_sjer
A-3,Qpyr,23,12.8,field,obsnev_sjer
A-3,Qpyr,16,9.3,field,obsnev_sjer
A-3,Qpyr,25,11.8,field,obsnev_sjer
A-3,Qpyr,26,15,field,obsnev_sjer
A-3,Qpyr,35,15.6,field,obsnev_sjer
A-3,Qpyr,22,12.9,field,obsnev_sjer
A-3,Qpyr,18,15.5,field,obsnev_sjer
A-3,Qpyr,18,10,field,obsnev_sjer
A-3,Qpyr,17,8.5,field,obsnev_sjer
A-3,Qpyr,24,10.07,field,obsnev_sjer
B-1,Qpyr,11,5.8,field,obsnev_sjer
B-1,Qpyr,12,6.3,field,obsnev_sjer
B-1,Qpyr,15,8.4,field,obsnev_sjer
B-1,Qpyr,13,8.4,field,obsnev_sjer
B-1,Qpyr,14,8.3,field,obsnev_sjer
B-1,Qpyr,14,6.6,field,obsnev_sjer
B-1,Qpyr,18,7.1,field,obsnev_sjer
B-1,Qpyr,12,6.2,field,obsnev_sjer
B-1,Qpyr,11,7.3,field,obsnev_sjer
B-2,Qpyr,11,10,field,obsnev_sjer
B-2,Qpyr,14,7.5,field,obsnev_sjer
B-2,Qpyr,17,11,field,obsnev_sjer
B-2,Qpyr,19,9,field,obsnev_sjer
B-2,Qpyr,14,9.5,field,obsnev_sjer
B-2,Qpyr,19,12,field,obsnev_sjer
B-2,Qpyr,21,8.5,field,obsnev_sjer
B-2,Qpyr,20,11.5,field,obsnev_sjer
B-2,Qpyr,32,14,field,obsnev_sjer
B-2,Qpyr,18,6,field,obsnev_sjer
B-3,Qpyr,31,7,field,obsnev_sjer
B-3,Qpyr,26,9.5,field,obsnev_sjer
B-3,Qpyr,28,9,field,obsnev_sjer
B-3,Qpyr,30,9,field,obsnev_sjer
B-3,Qpyr,36,10,field,obsnev_sjer
B-3,Qpyr,17,7.5,field,obsnev_sjer
B-3,Qpyr,27,7,field,obsnev_sjer
B-3,Qpyr,32,10,field,obsnev_sjer
B-3,Qpyr,26,9,field,obsnev_sjer
B-3,Qpyr,26,9.5,field,obsnev_sjer
C-1,Qpyr,15,8.8,field,obsnev_sjer
C-1,Qpyr,25,12.5,field,obsnev_sjer
C-1,Qpyr,15,13.3,field,obsnev_sjer
C-1,Qpyr,16,9.1,field,obsnev_sjer
C-1,Qpyr,14,10.1,field,obsnev_sjer
C-1,Qpyr,19,12.1,field,obsnev_sjer
C-1,Qpyr,16,8.6,field,obsnev_sjer
C-1,Qpyr,14,7.3,field,obsnev_sjer
C-1,Qpyr,26,11.4,field,obsnev_sjer
C-1,Qpyr,26,10.4,field,obsnev_sjer
C-2,Qpyr,21,13.3,field,obsnev_sjer
C-2,Qpyr,33,15.6,field,obsnev_sjer
C-2,Qpyr,26,13.6,field,obsnev_sjer
C-2,Qpyr,28,12.2,field,obsnev_sjer
C-2,Qpyr,23,17,field,obsnev_sjer
C-2,Qpyr,20,13,field,obsnev_sjer
C-2,Qpyr,24,11.7,field,obsnev_sjer
C-2,Qpyr,15,9.2,field,obsnev_sjer
C-2,Qpyr,27,15.5,field,obsnev_sjer
C-2,Qpyr,23,13,field,obsnev_sjer
C-3,Qpyr,22,15,field,obsnev_sjer
C-3,Qpyr,30,16.4,field,obsnev_sjer
C-3,Qpyr,27,12,field,obsnev_sjer
C-3,Qpyr,23,14.3,field,obsnev_sjer
C-3,Qpyr,24,12.8,field,obsnev_sjer
C-3,Qpyr,28,15.7,field,obsnev_sjer
C-3,Qpyr,16,14.5,field,obsnev_sjer
C-3,Qpyr,19,16.2,field,obsnev_sjer
C-3,Qpyr,25,15,field,obsnev_sjer
C-3,Qpyr,18,15.8,field,obsnev_sjer
CAN_CON_22,Qpyr,37.3,NA,est,robledal_life
CAN_CON_22,Qpyr,10.6,NA,est,robledal_life
CAN_CON_22,Qpyr,12.9,NA,est,robledal_life
CAN_CON_22,Qpyr,10.9,NA,est,robledal_life
CAN_CON_22,Qpyr,9,NA,est,robledal_life
CAN_CON_22,Qpyr,10.3,NA,est,robledal_life
CAN_CON_22,Qpyr,10.4,NA,est,robledal_life
CAN_CON_22,Qpyr,12.7,NA,est,robledal_life
CAN_CON_22,Qpyr,13.5,NA,est,robledal_life
CAN_CON_22,Qpyr,7.8,NA,est,robledal_life
CAN_CON_22,Qpyr,10,NA,est,robledal_life
CAN_CON_22,Qpyr,10.7,NA,est,robledal_life
CAN_CON_22,Qpyr,11.8,NA,est,robledal_life
CAN_CON_22,Qpyr,10.4,NA,est,robledal_life
CAN_CON_22,Qpyr,9.8,NA,est,robledal_life
CAN_CON_22,Qpyr,13.2,NA,est,robledal_life
CAN_CON_22,Qpyr,12.1,NA,est,robledal_life
CAN_CON_22,Qpyr,9.3,NA,est,robledal_life
CAN_CON_22,Qpyr,12.4,NA,est,robledal_life
CAN_CON_22,Qpyr,9.4,NA,est,robledal_life
CAN_CON_22,Qpyr,35.1,NA,est,robledal_life
CAN_CON_22,Qpyr,10.4,NA,est,robledal_life
CAN_CON_22,Qpyr,11.5,NA,est,robledal_life
CAN_CON_22,Qpyr,34.2,NA,est,robledal_life
CAN_CON_22,Qpyr,37.8,NA,est,robledal_life
CAN_CON_22,Qpyr,32.8,NA,est,robledal_life
CAN_CON_22,Qpyr,12.5,NA,est,robledal_life
CAN_CON_26,Qpyr,12.2,NA,est,robledal_life
CAN_CON_26,Qpyr,8.7,NA,est,robledal_life
CAN_CON_26,Qpyr,11.4,NA,est,robledal_life
CAN_CON_26,Qpyr,13.3,NA,est,robledal_life
CAN_CON_26,Qpyr,9.8,NA,est,robledal_life
CAN_CON_26,Qpyr,9.1,NA,est,robledal_life
CAN_CON_26,Qpyr,13.4,NA,est,robledal_life
CAN_CON_26,Qpyr,10.4,NA,est,robledal_life
CAN_CON_26,Qpyr,9.2,NA,est,robledal_life
CAN_CON_26,Qpyr,8.8,NA,est,robledal_life
CAN_CON_26,Qpyr,9,NA,est,robledal_life
CAN_CON_26,Qpyr,11,NA,est,robledal_life
CAN_CON_26,Qpyr,8.3,NA,est,robledal_life
CAN_CON_26,Qpyr,11.4,NA,est,robledal_life
CAN_CON_26,Qpyr,11.1,NA,est,robledal_life
CAN_CON_26,Qpyr,11.1,NA,est,robledal_life
CAN_CON_26,Qpyr,9,NA,est,robledal_life
CAN_CON_26,Qpyr,11.6,NA,est,robledal_life
CAN_CON_26,Qpyr,12.4,NA,est,robledal_life
CAN_CON_26,Qpyr,10.9,NA,est,robledal_life
CAN_CON_26,Qpyr,11.4,NA,est,robledal_life
CAN_CON_26,Qpyr,11.7,NA,est,robledal_life
CAN_CON_26,Qpyr,7.7,NA,est,robledal_life
CAN_CON_26,Qpyr,10.5,NA,est,robledal_life
CAN_CON_26,Qpyr,11.6,NA,est,robledal_life
CAN_CON_26,Qpyr,11.2,NA,est,robledal_life
CAN_CON_26,Qpyr,10.3,NA,est,robledal_life
CAN_CON_26,Qpyr,11.1,NA,est,robledal_life
CAN_CON_26,Qpyr,10.7,NA,est,robledal_life
CAN_CON_26,Qpyr,8.5,NA,est,robledal_life
CAN_CON_26,Qpyr,8.7,NA,est,robledal_life
CAN_CON_26,Qpyr,8.6,NA,est,robledal_life
CAN_CON_26,Qpyr,9.5,NA,est,robledal_life
CAN_CON_26,Qpyr,10,NA,est,robledal_life
CAN_CON_26,Qpyr,10.7,NA,est,robledal_life
CAN_CON_26,Qpyr,12,NA,est,robledal_life
CAN_CON_26,Qpyr,7.8,NA,est,robledal_life
CAN_CON_26,Qpyr,10.2,NA,est,robledal_life
CAN_CON_26,Qpyr,8.2,NA,est,robledal_life
CAN_CON_26,Qpyr,14,NA,est,robledal_life
CAN_CON_26,Qpyr,9.4,NA,est,robledal_life
CAN_CON_26,Qpyr,8.4,NA,est,robledal_life
CAN_CON_26,Qpyr,11,NA,est,robledal_life
CAN_CON_26,Qpyr,12,NA,est,robledal_life
CAN_CON_26,Qpyr,7.6,NA,est,robledal_life
CAN_CON_26,Qpyr,11.6,NA,est,robledal_life
CAN_CON_26,Qpyr,8.4,NA,est,robledal_life
CAN_CON_26,Qpyr,9.6,NA,est,robledal_life
CAN_CON_26,Qpyr,11.3,NA,est,robledal_life
CAN_CON_26,Qpyr,8.7,NA,est,robledal_life
CAN_CON_26,Qpyr,9.3,NA,est,robledal_life
CAN_CON_26,Qpyr,48.8,NA,est,robledal_life
CAN_CON_26,Qpyr,11,NA,est,robledal_life
CAN_CON_26,Qpyr,11.8,NA,est,robledal_life
CAN_CON_26,Qpyr,9.3,NA,est,robledal_life
CAN_CON_26,Qpyr,10.4,NA,est,robledal_life
CAN_CON_26,Qpyr,10.5,NA,est,robledal_life
CAN_CON_26,Qpyr,12.6,NA,est,robledal_life
CAN_CON_33,Qpyr,11.3,NA,est,robledal_life
CAN_CON_33,Qpyr,24.4,NA,est,robledal_life
CAN_CON_33,Qpyr,27,NA,est,robledal_life
CAN_CON_33,Qpyr,20.4,NA,est,robledal_life
CAN_CON_33,Qpyr,8.6,NA,est,robledal_life
CAN_CON_33,Qpyr,8.7,NA,est,robledal_life
CAN_CON_33,Qpyr,9.1,NA,est,robledal_life
CAN_CON_33,Qpyr,8.7,NA,est,robledal_life
CAN_CON_33,Qpyr,12.3,NA,est,robledal_life
